question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fia_045,fia,2,sprint_weekend_procedure,mistral,55,1.0,Matches the ground truth precisely.,"People think the car is locked from Friday to Sunday on a Sprint weekend, but 2024 allows setup changes between the Sprint and main qualifying."
fia_046,fia,2,sprint_weekend_procedure,mistral,57,0.0,Contradicts the governing regulation.,"People think Sprint points mirror the full race scale or only the top three score, but the top eight score with 8 for the win."
fia_047,fia,2,cost_cap_rules,mistral,50,0.5,"Close, but conflates two related provisions.","People assume crash damage is exempt because it is not the team's fault, but it counts against the cost cap."
fia_048,fia,2,cost_cap_rules,mistral,48,0.0,Misidentifies the applicable article and outcome.,"People think the cost cap covers absolutely all spending including driver salaries, but driver pay and top personnel are excluded."
fia_049,fia,2,cost_cap_rules,mistral,52,0.5,Captures the gist but the specifics are imprecise.,"People think any breach is treated identically, but the rules separate procedural from minor and material overspend breaches."
fia_050,fia,2,power_unit_penalties,mistral,69,1.0,Accurate and complete; captures the essential point.,"People think there is one combined engine allowance, but each element type has its own separate seasonal limit."
fia_051,fia,2,power_unit_penalties,mistral,65,0.0,Contradicts the governing regulation.,"People think every extra engine part is a fixed ten places, but only the first is ten and subsequent new elements are five each."
fia_052,fia,2,power_unit_penalties,mistral,67,1.0,Fully aligned with the regulation cited.,"People think a driver can be pushed behind the grid into negative positions, but penalties beyond 15 just mean a back-of-grid start."
fia_053,fia,2,race_start,mistral,67,0.0,Confidently wrong on the core procedure.,"People think the race just proceeds with a gap on the grid, but the start is aborted and the race distance reduced by a lap."
fia_054,fia,2,red_flag_restart,mistral,77,1.0,Correctly states the rule and its application.,"People think positions are taken from the exact moment of the red flag, but the order is from the last fully completed lap."
fia_055,fia,2,red_flag_restart,mistral,62,0.0,Contradicts the governing regulation.,"People think the car is frozen during a red flag, but teams can change tyres and perform permitted work, giving a free stop."
fia_056,fia,2,red_flag_restart,mistral,74,0.5,Captures the gist but the specifics are imprecise.,"People assume the car keeps its grid slot, but a car in the pits at the red flag must restart from the pit lane."
fia_057,fia,2,driver_change,mistral,71,0.5,Right general direction but omits a key qualifying detail.,"People think a substitute simply inherits the qualified grid slot, but a driver change usually means a pit lane start."
fia_058,fia,2,driver_change,mistral,76,0.5,Partially correct; misstates one condition of the rule.,"People think only the contracted regular drivers' points count for the constructor, but a substitute's points also count."
fia_059,fia,2,weight_enforcement,mistral,79,1.0,Correctly states the rule and its application.,"People think weight only matters at scrutineering before the weekend, but it must be met at every weigh-in throughout the event."
fia_060,fia,2,weight_enforcement,mistral,66,0.0,States a common misconception rather than the actual rule.,"People think the minimum weight is the car alone, but it includes the driver, with a separate driver-and-seat minimum."
fia_061,fia,2,technical_regulations,mistral,46,0.0,States a common misconception rather than the actual rule.,"People think running the tank nearly dry is fine, but failing to provide the one-litre sample leads to disqualification."
fia_062,fia,2,steward_decisions,mistral,38,0.0,States a common misconception rather than the actual rule.,"People think the chequered flag locks the result, but stewards can apply post-race penalties before results are final."
fia_063,fia,2,steward_decisions,mistral,50,0.0,States a common misconception rather than the actual rule.,"People think a team can simply appeal because they disagree, but a review requires significant new and previously unavailable evidence."
fia_064,fia,2,steward_decisions,mistral,46,0.0,States a common misconception rather than the actual rule.,"People think the black-and-orange flag is a punishment, but it is a safety instruction to repair a dangerous component."
fia_065,fia,2,pit_lane_rules,mistral,76,0.0,Contradicts the governing regulation.,"People think only a detached wheel counts, but releasing into another car's path is equally an unsafe release."
fia_066,fia,2,technical_regulations,mistral,53,0.0,Confidently wrong on the core procedure.,"People think the plank is just for protection, but it is a ride-height enforcement device whose excessive wear causes disqualification."
fia_067,fia,2,power_unit_penalties,mistral,71,1.0,Matches the ground truth precisely.,"People think a penalized engine carries a penalty every time it's used, but the penalty applies only once when it's introduced."
fia_068,fia,2,cost_cap_rules,mistral,41,0.0,Confidently wrong on the core procedure.,"People think a cost cap breach is only a fine, but material breaches can carry points deductions and testing restrictions."
fia_069,fia,2,sprint_weekend_procedure,mistral,56,0.0,States a common misconception rather than the actual rule.,"People assume the fastest-lap point applies to all races, but it is exclusive to the Grand Prix, not the Sprint."
fia_070,fia,2,red_flag_restart,mistral,61,1.0,Correctly states the rule and its application.,"People think any car can rejoin after a red flag, but a car must reach the grid in time and meet eligibility to restart."
fia_071,fia,2,weight_enforcement,mistral,69,1.0,Correctly states the rule and its application.,"People think a small underweight gets a minor penalty, but it normally means full exclusion from the session results."
fia_072,fia,2,technical_regulations,mistral,44,0.0,States a common misconception rather than the actual rule.,"People think clever flexing or moving aero is allowed if it passes tests, but movable aerodynamic devices other than DRS are banned."
fia_073,fia,2,driver_change,mistral,71,0.0,Confidently wrong on the core procedure.,"People think a reserve can step in on short notice regardless of licence, but a valid Super Licence is mandatory."
fia_074,fia,2,steward_decisions,mistral,40,0.5,Captures the gist but the specifics are imprecise.,"People think retiring escapes a penalty, but an unserved sanction can carry over to the next race."
fia_075,fia,2,cost_cap_rules,mistral,36,0.0,Contradicts the governing regulation.,"People think all teams get equal wind tunnel time, but allocations scale inversely with championship position."
fia_076,fia,2,sprint_weekend_procedure,mistral,52,1.0,Correctly states the rule and its application.,"People think the Sprint finishing order sets the Grand Prix grid, but a separate qualifying determines it in 2024."
fia_077,fia,2,power_unit_penalties,mistral,63,0.0,States a common misconception rather than the actual rule.,"People think PU penalties hit both the Sprint and the race, but they are applied to the Grand Prix grid."
fia_078,fia,2,technical_regulations,mistral,52,0.0,States a common misconception rather than the actual rule.,"People think the ADR is optional telemetry, but it is a mandatory safety device required for the car to run."
fia_079,fia,2,vsc,mistral,62,1.0,Accurate and complete; captures the essential point.,"People think a VSC and safety car are mutually exclusive, but a VSC can be escalated to a full safety car as needed."
fia_080,fia,2,steward_decisions,mistral,36,0.0,Misidentifies the applicable article and outcome.,"People think every penalty can be appealed, but in-race driving penalties are explicitly non-appealable."
fia_081,fia,3,safety_car,mistral,79,0.0,Misidentifies the applicable article and outcome.,"People believe only the cars directly between the leader and the next contender unlap, but the literal rule refers to any/all lapped cars."
