question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fide_079,fide,2,illegal_position_procedure,qwen3_32b,95,0.5,"The model's answer captures the general idea but reverses the order of the conditions regarding when the game continues or restarts, missing the specific detail about the arbiter's regulations.",That a wrong-color assignment always voids the game no matter how many moves have been played.
fide_080,fide,3,arbiter_edge_cases,qwen3_32b,95,0.0,The model's answer incorrectly states that an illegal move was made without acknowledging the nuances of the castling rules and the touch-move principle.,That touching or moving the rook first during castling is automatically a penalized illegal move giving the opponent two minutes.
fide_081,fide,2,arbiter_edge_cases,qwen3_32b,95,0.5,"The model's answer correctly states that a player loses after two completed illegal moves, but it omits the important condition regarding the opponent having adequate mating material.",That the loss occurs on the very first illegal move rather than the second.
fide_082,fide,2,arbiter_edge_cases,qwen3_32b,,0.5,"The model correctly identifies that the move is illegal and that the arbiter must intervene, but it does not mention the first-illegal-move penalty or the requirement to replace the pawn with a chosen piece.",That the pawn automatically becomes a queen if left on the last rank.
fide_083,fide,3,arbiter_edge_cases,qwen3_32b,95,1.0,"The model's answer accurately reflects the rules regarding resignation and correctly states that an accidental knockover does not count as resignation, capturing the essential truth of the situation.","That any time your own king falls over, even by accident, the game is automatically lost as a resignation."
fide_084,fide,2,arbiter_edge_cases,qwen3_32b,95,1.0,The model's answer accurately reflects the prohibition of mobile phone use during a FIDE-rated game and correctly mentions the consequences of violating this rule.,That having a silent phone in your pocket is acceptable as long as it does not ring.
fide_085,fide,2,en_passant,qwen3_32b,95,1.0,"The model's answer accurately reflects the rules of en passant, correctly stating that it only applies to pawns that advance two squares and cannot capture other pieces or pawns that moved one square.",That any passing pawn or piece can be taken en passant.
fide_086,fide,3,clock_handling,qwen3_32b,95,1.0,The model accurately reflects the rules regarding the claim of an illegal move and correctly states that the opponent forfeits their right to claim a win after making their own move.,That you can still claim a win for an opponent's illegal move even after you have already replied with your own move.
fide_087,fide,2,arbiter_edge_cases,qwen3_32b,95,0.5,"The model correctly identifies that the draw offer is improper, but it fails to mention that the offer still stands and can be accepted or declined by the opponent.",That an out-of-turn draw offer is automatically void and cannot be accepted.
fide_088,fide,2,scoresheet_obligations,qwen3_32b,95,1.0,"The model's answer accurately reflects the rules regarding recording moves in chess, stating that moves must be recorded after they are played, which aligns with the ground truth answer.",That you may write your intended move down before playing it to help calculation.
fide_089,fide,2,illegal_position_procedure,qwen3_32b,95,0.5,The model's answer captures the essence of the touch-move rule but lacks the specificity regarding the condition of having touched a piece with a legal move.,That after correcting an illegal move the player is completely free of any touch-move obligation.
fide_090,fide,3,clock_handling,qwen3_32b,,0.5,"The model's answer correctly states that the result is a draw, but it incorrectly cites the law as 6.9.2 instead of 6.11.2, which is the relevant article for this situation.",That a player with a clearly winning position is awarded the win when both flags fall together in the last period.
fide_091,fide,3,arbiter_edge_cases,qwen3_32b,95,1.0,"The model correctly explains that capturing a defended piece would place the king in check, making the move illegal, which aligns with the ground truth answer.",That a king may capture any adjacent enemy piece since it is right next to it.
fide_092,fide,3,castling_rules,qwen3_32b,95,1.0,"The model's answer accurately reflects the rules of castling and correctly explains that the rook's previous movement disqualifies it from castling, even if it returns to its original position.",That castling rights are restored when the rook comes back to its starting square.
fide_093,fide,3,arbiter_edge_cases,qwen3_32b,95,1.0,"The model's answer correctly states that the result is a draw, which aligns with the ground truth answer.",That the player who still has a winning position wins despite both flags being down.
fide_094,fide,3,illegal_position_procedure,qwen3_32b,95,1.0,"The model's answer accurately reflects the essential truth that the result of the game cannot be changed once it is agreed and signed, even if an illegal move is discovered later.",That an illegal move found after the game ends retroactively invalidates the result.
